,width,height,channels,im_size,ctime,mtime,img_files,img_folders,img_subfolders
2037,1300,1300,1,3383838,1515131496.9997787,1510776468.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img747.tif
2038,1300,1300,1,3383838,1515131489.7757726,1510775721.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img1339.tif
2039,1300,1300,1,3383838,1515131486.5997698,1510775843.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img412.tif
2040,1300,1300,1,3383838,1515131508.1677885,1510775232.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img1573.tif
2041,1300,1300,1,3383838,1515131516.1237957,1510776344.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img650.tif
2042,1300,1300,1,3383838,1515131503.6117847,1510775732.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img252.tif
2043,1300,1300,1,3383838,1515131518.4157977,1510776462.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img1570.tif
2044,1300,1300,1,3383838,1515131504.047785,1510776207.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img1167.tif
2045,1300,1300,1,3383838,1515131516.6437962,1510775960.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img915.tif
2046,1300,1300,1,3383838,1515131508.3037887,1510776093.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img1254.tif
2047,1300,1300,1,3383838,1515131502.1517832,1510776229.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img1295.tif
2048,1300,1300,1,3383838,1515131503.9317849,1510775591.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img1299.tif
2049,1300,1300,1,3383838,1515131498.21978,1510775357.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img50.tif
2050,1300,1300,1,3383838,1515131484.8197682,1510775360.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img1557.tif
2051,1300,1300,1,3383838,1515131494.899777,1510775355.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img608.tif
2052,1300,1300,1,3383838,1515131507.4397879,1510776473.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img425.tif
2053,1300,1300,1,3383838,1515131501.6437829,1510776103.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img90.tif
2054,1300,1300,1,3383838,1515131495.3957775,1510776098.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img1615.tif
2055,1300,1300,1,3383838,1515131486.1997695,1510776334.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img1534.tif
2056,1300,1300,1,3383838,1515131522.1158009,1510776086.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img682.tif
2057,1300,1300,1,3383838,1515131492.1317744,1510776473.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img262.tif
2058,1300,1300,1,3383838,1515131522.9478016,1510775568.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img144.tif
2059,1300,1300,1,3383838,1515131496.183778,1510775850.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img1408.tif
2060,1300,1300,1,3383838,1515131517.4517968,1510776477.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img853.tif
2061,1300,1300,1,3383838,1515131491.8077743,1510775967.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img563.tif
2062,1300,1300,1,3383838,1515131510.0157902,1510776351.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img56.tif
2063,1300,1300,1,3383838,1515131507.591788,1510775235.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img305.tif
2064,1300,1300,1,3383838,1515131509.77179,1510775732.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img673.tif
2065,1300,1300,1,3383838,1515131497.9437797,1510775842.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img788.tif
2066,1300,1300,1,3383838,1515131509.4517899,1510776598.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img345.tif
2067,1300,1300,1,3383838,1515131504.9957857,1510776222.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img1035.tif
2068,1300,1300,1,3383838,1515131497.4757793,1510775234.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img699.tif
2069,1300,1300,1,3383838,1515131494.951777,1510775835.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img184.tif
2070,1300,1300,1,3383838,1515131491.319774,1510775716.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img498.tif
2071,1300,1300,1,3383838,1515131503.9037848,1510775959.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img465.tif
2072,1300,1300,1,3383838,1515131514.291794,1510775968.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img601.tif
2073,1300,1300,1,3383838,1515131491.9237742,1510775718.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img452.tif
2074,1300,1300,1,3383838,1515131496.6357784,1510775966.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img1200.tif
2075,1300,1300,1,3383838,1515131494.2997763,1510775606.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img268.tif
2076,1300,1300,1,3383838,1515131498.1917799,1510775910.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img154.tif
2077,1300,1300,1,3383838,1515131518.9317982,1510775463.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img536.tif
2078,1300,1300,1,3383838,1515131521.5318005,1510776097.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img591.tif
2079,1300,1300,1,3383838,1515131513.9917939,1510775842.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img861.tif
2080,1300,1300,1,3383838,1515131521.995801,1510775359.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img851.tif
2081,1300,1300,1,3383838,1515131509.1557894,1510776710.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img954.tif
2082,1300,1300,1,3383838,1515131515.491795,1510775969.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img797.tif
2083,1300,1300,1,3383838,1515131490.6597733,1510775235.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img328.tif
2084,1300,1300,1,3383838,1515131495.4677775,1510776172.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img871.tif
2085,1300,1300,1,3383838,1515131507.8917882,1510776480.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img219.tif
2086,1300,1300,1,3383838,1515131502.4117835,1510776343.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img1083.tif
2087,1300,1300,1,3383838,1515131501.2117825,1510775761.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img530.tif
2088,1300,1300,1,3383838,1515131490.5997732,1510775970.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img686.tif
2089,1300,1300,1,3383838,1515131514.6037943,1510775722.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img12.tif
2090,1300,1300,1,3383838,1515131510.2037904,1510775239.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img1594.tif
2091,1300,1300,1,3383838,1515131503.959785,1510775722.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img453.tif
2092,1300,1300,1,3383838,1515131489.0557718,1510776348.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img344.tif
2093,1300,1300,1,3383838,1515131496.3637784,1510775592.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img669.tif
2094,1300,1300,1,3383838,1515131511.2637913,1510776604.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img80.tif
2095,1300,1300,1,3383838,1515131507.7677882,1510775232.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img833.tif
2096,1300,1300,1,3383838,1515131503.4477844,1510775410.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img1581.tif
2097,1300,1300,1,3383838,1515131508.0437884,1510775608.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img169.tif
2098,1300,1300,1,3383838,1515131507.7397883,1510776224.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img1101.tif
2099,1300,1300,1,3383838,1515131498.0797796,1510775859.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img63.tif
2100,1300,1300,1,3383838,1515131489.8877726,1510775234.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img1194.tif
2101,1300,1300,1,3383838,1515131511.2077913,1510776588.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img77.tif
2102,1300,1300,1,3383838,1515131510.0677903,1510776468.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img663.tif
2103,1300,1300,1,3383838,1515131507.407788,1510775835.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img541.tif
2104,1300,1300,1,3383838,1515131511.5317917,1510776590.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img188.tif
2105,1300,1300,1,3383838,1515131509.87979,1510775344.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img1356.tif
2106,1300,1300,1,3383838,1515131489.5717723,1510776223.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img151.tif
2107,1300,1300,1,3383838,1515131504.7917857,1510775482.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img1396.tif
2108,1300,1300,1,3383838,1515131515.1557949,1510775967.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img1251.tif
2109,1300,1300,1,3383838,1515131484.539768,1510775468.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img1583.tif
2110,1300,1300,1,3383838,1515131503.5357845,1510776484.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img955.tif
2111,1300,1300,1,3383838,1515131509.1837895,1510775465.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img701.tif
2112,1300,1300,1,3383838,1515131516.9637964,1510775592.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img1407.tif
2113,1300,1300,1,3383838,1515131494.4957767,1510775726.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img237.tif
2114,1300,1300,1,3383838,1515131489.9757726,1510775481.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img602.tif
2115,1300,1300,1,3383838,1515131506.2397869,1510775465.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img1640.tif
2116,1300,1300,1,3383838,1515131502.6197836,1510775723.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img1648.tif
2117,1300,1300,1,3383838,1515131493.3077755,1510775482.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img1180.tif
2118,1300,1300,1,3383838,1515131509.2637897,1510775233.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img1258.tif
2119,1300,1300,1,3383838,1515131494.7157767,1510776583.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img982.tif
2120,1300,1300,1,3383838,1515131497.5717793,1510776104.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img1579.tif
2121,1300,1300,1,3383838,1515131502.2117834,1510776472.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img240.tif
2122,1300,1300,1,3383838,1515131510.5517907,1510776206.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img431.tif
2123,1300,1300,1,3383838,1515131508.6917892,1510775465.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img1398.tif
2124,1300,1300,1,3383838,1515131515.0077946,1510776217.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img714.tif
2125,1300,1300,1,3383838,1515131497.299779,1510775475.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img738.tif
2126,1300,1300,1,3383838,1515131492.0717745,1510776213.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img583.tif
2127,1300,1300,1,3383838,1515131503.5637846,1510775723.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img445.tif
2128,1300,1300,1,3383838,1515131516.1517956,1510776099.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img1315.tif
2129,1300,1300,1,3383838,1515131517.3077967,1510775397.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img1442.tif
2130,1300,1300,1,3383838,1515131508.3597887,1510775976.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img782.tif
2131,1300,1300,1,3383838,1515131484.8477683,1510776219.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img301.tif
2132,1300,1300,1,3383838,1515131501.9677832,1510775478.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img1161.tif
2133,1300,1300,1,3383838,1515131489.211772,1510775725.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img36.tif
2134,1300,1300,1,3383838,1515131510.4837906,1510775967.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img612.tif
2135,1300,1300,1,3383838,1515131489.5997722,1510775360.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img173.tif
2136,1300,1300,1,3383838,1515131505.227786,1510776103.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img1162.tif
2137,1300,1300,1,3383838,1515131490.8437734,1510776087.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img574.tif
2138,1300,1300,1,3383838,1515131490.7997735,1510776204.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img172.tif
2139,1300,1300,1,3383838,1515131522.7358015,1510775352.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img387.tif
2140,1300,1300,1,3383838,1515131516.583796,1510775242.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img737.tif
2141,1300,1300,1,3383838,1515131484.3317678,1510776223.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img1521.tif
2142,1300,1300,1,3383838,1515131515.8357954,1510775354.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img1548.tif
2143,1300,1300,1,3383838,1515131515.9837954,1510775238.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img1106.tif
2144,1300,1300,1,3383838,1515131504.5637853,1510775616.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img725.tif
2145,1300,1300,1,3383838,1515131502.2997835,1510775654.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img1516.tif
2146,1300,1300,1,3383838,1515131497.079779,1510775963.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img1032.tif
2147,1300,1300,1,3383838,1515131502.5757837,1510775726.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img1160.tif
2148,1300,1300,1,3383838,1515131505.4677863,1510775848.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img230.tif
2149,1300,1300,1,3383838,1515131502.7077837,1510775520.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img174.tif
2150,1300,1300,1,3383838,1515131484.7317681,1510775967.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img688.tif
2151,1300,1300,1,3383838,1515131489.0237718,1510775599.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img411.tif
2152,1300,1300,1,3383838,1515131516.1797957,1510775728.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img1512.tif
2153,1300,1300,1,3383838,1515131514.5477943,1510775242.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img1155.tif
2154,1300,1300,1,3383838,1515131488.8397717,1510776585.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img622.tif
2155,1300,1300,1,3383838,1515131522.207801,1510775589.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img769.tif
2156,1300,1300,1,3383838,1515131507.467788,1510775231.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img1232.tif
2157,1300,1300,1,3383838,1515131509.3477895,1510775594.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img311.tif
2158,1300,1300,1,3383838,1515131488.7317715,1510776102.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img1345.tif
2159,1300,1300,1,3383838,1515131521.4038002,1510775466.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img327.tif
2160,1300,1300,1,3383838,1515131522.3158011,1510775728.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img995.tif
2161,1300,1300,1,3383838,1515131490.499773,1510775841.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img198.tif
2162,1300,1300,1,3383838,1515131485.3797686,1510775850.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img830.tif
2163,1300,1300,1,3383838,1515131496.9717789,1510776595.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img1443.tif
2164,1300,1300,1,3383838,1515131514.5157943,1510776599.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img596.tif
2165,1300,1300,1,3383838,1515131495.2317772,1510776712.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img308.tif
2166,1300,1300,1,3383838,1515131498.0237796,1510775727.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img792.tif
2167,1300,1300,1,3383838,1515131487.3797705,1510776711.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img380.tif
2168,1300,1300,1,3383838,1515131491.8357742,1510775959.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img1457.tif
2169,1300,1300,1,3383838,1515131504.163785,1510776369.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img1314.tif
2170,1300,1300,1,3383838,1515131514.259794,1510776211.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img1014.tif
2171,1300,1300,1,3383838,1515131507.8597884,1510776675.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img947.tif
2172,1300,1300,1,3383838,1515131492.1877747,1510776228.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img1328.tif
2173,1300,1300,1,3383838,1515131497.0277789,1510775360.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img1545.tif
2174,1300,1300,1,3383838,1515131510.7317908,1510776605.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img355.tif
2175,1300,1300,1,3383838,1515131491.495774,1510775466.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img775.tif
2176,1300,1300,1,3383838,1515131488.5157714,1510775613.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img1523.tif
2177,1300,1300,1,3383838,1515131496.5797784,1510775851.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img418.tif
2178,1300,1300,1,3383838,1515131504.4837854,1510775240.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img130.tif
2179,1300,1300,1,3383838,1515131517.8477972,1510775720.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img353.tif
2180,1300,1300,1,3383838,1515131484.2397678,1510776525.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img719.tif
2181,1300,1300,1,3383838,1515131489.8597724,1510775977.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img653.tif
2182,1300,1300,1,3383838,1515131509.2397895,1510775716.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img48.tif
2183,1300,1300,1,3383838,1515131516.9037964,1510775593.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img1173.tif
2184,1300,1300,1,3383838,1515131498.4637802,1510775473.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img1036.tif
2185,1300,1300,1,3383838,1515131505.111786,1510775239.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img1565.tif
2186,1300,1300,1,3383838,1515131504.7077856,1510775236.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img794.tif
2187,1300,1300,1,3383838,1515131510.6197908,1510775732.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img1561.tif
2188,1300,1300,1,3383838,1515131484.5117679,1510776346.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img728.tif
2189,1300,1300,1,3383838,1515131509.5637898,1510776092.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img401.tif
2190,1300,1300,1,3383838,1515131491.0917737,1510775480.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img1498.tif
2191,1300,1300,1,3383838,1515131519.6957989,1510775360.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img1629.tif
2192,1300,1300,1,3383838,1515131521.8238008,1510776585.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img1351.tif
2193,1300,1300,1,3383838,1515131490.2157729,1510776087.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img869.tif
2194,1300,1300,1,3383838,1515131489.4557722,1510775234.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img882.tif
2195,1300,1300,1,3383838,1515131503.6997848,1510776591.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img1633.tif
2196,1300,1300,1,3383838,1515131516.0637956,1510776569.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img474.tif
2197,1300,1300,1,3383838,1515131508.2517886,1510776091.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img1325.tif
2198,1300,1300,1,3383838,1515131495.9757779,1510776214.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img1634.tif
2199,1300,1300,1,3383838,1515131495.6117775,1510776084.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img659.tif
2200,1300,1300,1,3383838,1515131514.2157938,1510775857.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img862.tif
2201,1300,1300,1,3383838,1515131492.3317747,1510775233.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img971.tif
2202,1300,1300,1,3383838,1515131515.463795,1510775465.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img319.tif
2203,1300,1300,1,3383838,1515131484.2717676,1510776602.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img1224.tif
2204,1300,1300,1,3383838,1515131497.9717796,1510775837.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img274.tif
2205,1300,1300,1,3383838,1515131497.7517796,1510776088.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img1222.tif
2206,1300,1300,1,3383838,1515131516.0917957,1510775240.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img852.tif
2207,1300,1300,1,3383838,1515131490.5397732,1510776477.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img1623.tif
2208,1300,1300,1,3383838,1515131497.6957793,1510775719.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img1529.tif
2209,1300,1300,1,3383838,1515131501.815783,1510775715.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img1643.tif
2210,1300,1300,1,3383838,1515131509.61579,1510776135.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img1255.tif
2211,1300,1300,1,3383838,1515131489.7157724,1510776083.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img490.tif
2212,1300,1300,1,3383838,1515131503.8197849,1510775961.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img671.tif
2213,1300,1300,1,3383838,1515131492.3037746,1510776606.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img1109.tif
2214,1300,1300,1,3383838,1515131501.875783,1510776222.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img168.tif
2215,1300,1300,1,3383838,1515131502.1797833,1510775594.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img368.tif
2216,1300,1300,1,3383838,1515131504.5917854,1510775977.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img1186.tif
2217,1300,1300,1,3383838,1515131502.6037836,1510776592.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img272.tif
2218,1300,1300,1,3383838,1515131498.6557803,1510775463.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img998.tif
2219,1300,1300,1,3383838,1515131491.7797742,1510775728.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img1118.tif
2220,1300,1300,1,3383838,1515131489.3957722,1510775241.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img1456.tif
2221,1300,1300,1,3383838,1515131515.547795,1510775466.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img1525.tif
2222,1300,1300,1,3383838,1515131492.5117748,1510776093.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img1413.tif
2223,1300,1300,1,3383838,1515131503.5077846,1510776082.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img341.tif
2224,1300,1300,1,3383838,1515131517.9917972,1510776232.0,AOI_2_Vegas_Roads_Train,PAN,PAN_AOI_2_Vegas_img374.tif
